season_stage,player,gp,g,a,tp,pim,pm,position,team,teamid,playerid,year,url,shortname,gpg,apg,ppg,perc_team_g,perc_team_a,perc_team_tp,league
EOJBHL,Mike Moher,40.0,36.0,58.0,94.0,48.0,0.0,['LW'],KEM,4349,242904,2006-2007,https://www.eliteprospects.com/player/242904/mike-moher,mike-moher,0.9,1.45,2.35,0.194,0.218,0.208,CCHL2
EOJBHL,Julian Moffat,37.0,24.0,19.0,43.0,47.0,0.0,['F'],KEM,4349,639168,2006-2007,https://www.eliteprospects.com/player/639168/julian-moffat,julian-moffat,0.649,0.514,1.162,0.139,0.077,0.103,CCHL2
EOJBHL,Codie Grant,32.0,16.0,18.0,34.0,74.0,0.0,['F'],KEM,4349,630398,2006-2007,https://www.eliteprospects.com/player/630398/codie-grant,codie-grant,0.5,0.562,1.062,0.108,0.085,0.094,CCHL2
EOJBHL,Denis Beaulac,35.0,1.0,33.0,34.0,119.0,0.0,['D'],KEM,4349,625500,2006-2007,https://www.eliteprospects.com/player/625500/denis-beaulac,denis-beaulac,0.029,0.943,0.971,0.006,0.142,0.086,CCHL2
EOJBHL,Brett Ashton,39.0,19.0,12.0,31.0,101.0,0.0,['LW'],KEM,4349,78119,2006-2007,https://www.eliteprospects.com/player/78119/brett-ashton,brett-ashton,0.487,0.308,0.795,0.105,0.046,0.07,CCHL2
EOJBHL,Nick Vidoni,38.0,12.0,19.0,31.0,35.0,0.0,"['RW', 'LW']",KEM,4349,78054,2006-2007,https://www.eliteprospects.com/player/78054/nick-vidoni,nick-vidoni,0.316,0.5,0.816,0.068,0.075,0.072,CCHL2
EOJBHL,Ryan Workman,38.0,7.0,21.0,28.0,187.0,0.0,['RW'],KEM,4349,683048,2006-2007,https://www.eliteprospects.com/player/683048/ryan-workman,ryan-workman,0.184,0.553,0.737,0.04,0.083,0.065,CCHL2
EOJBHL,Stephen Farrell,31.0,8.0,19.0,27.0,26.0,0.0,['D'],KEM,4349,61305,2006-2007,https://www.eliteprospects.com/player/61305/stephen-farrell,stephen-farrell,0.258,0.613,0.871,0.055,0.092,0.077,CCHL2
EOJBHL,Travis Vandentillart,23.0,9.0,9.0,18.0,80.0,0.0,['D'],KEM,4349,404695,2006-2007,https://www.eliteprospects.com/player/404695/travis-vandentillart,travis-vandentillart,0.391,0.391,0.783,0.084,0.059,0.069,CCHL2
EOJBHL,Josh Bouwman,37.0,4.0,13.0,17.0,68.0,0.0,['D'],KEM,4349,639321,2006-2007,https://www.eliteprospects.com/player/639321/josh-bouwman,josh-bouwman,0.108,0.351,0.459,0.023,0.053,0.041,CCHL2
EOJBHL,Steven Powell,36.0,12.0,20.0,32.0,12.0,0.0,['RW'],MET,6310,639145,2006-2007,https://www.eliteprospects.com/player/639145/steven-powell,steven-powell,0.333,0.556,0.889,0.29,0.309,0.301,CCHL2
EOJBHL,Philippe Patry,40.0,7.0,13.0,20.0,37.0,0.0,['LW'],MET,6310,639158,2006-2007,https://www.eliteprospects.com/player/639158/philippe-patry,philippe-patry,0.175,0.325,0.5,0.152,0.181,0.169,CCHL2
EOJBHL,Marek Green,13.0,10.0,8.0,18.0,26.0,0.0,['D'],MET,6310,457524,2006-2007,https://www.eliteprospects.com/player/457524/marek-green,marek-green,0.769,0.615,1.385,0.669,0.342,0.469,CCHL2
EOJBHL,Adam Newell,39.0,7.0,9.0,16.0,26.0,0.0,['F'],MET,6310,78254,2006-2007,https://www.eliteprospects.com/player/78254/adam-newell,adam-newell,0.179,0.231,0.41,0.156,0.128,0.139,CCHL2
EOJBHL,Nick Douvris,18.0,6.0,10.0,16.0,50.0,0.0,['D'],MET,6310,315678,2006-2007,https://www.eliteprospects.com/player/315678/nick-douvris,nick-douvris,0.333,0.556,0.889,0.29,0.309,0.301,CCHL2
EOJBHL,David Walters,38.0,4.0,12.0,16.0,46.0,0.0,['D'],MET,6310,78265,2006-2007,https://www.eliteprospects.com/player/78265/david-walters,david-walters,0.105,0.316,0.421,0.092,0.175,0.143,CCHL2
EOJBHL,Cory Gove,40.0,49.0,59.0,108.0,112.0,0.0,['F'],MOR,9176,627929,2006-2007,https://www.eliteprospects.com/player/627929/cory-gove,cory-gove,1.225,1.475,2.7,0.228,0.222,0.225,CCHL2
EOJBHL,Ryne Gove,37.0,29.0,65.0,94.0,95.0,0.0,['RW'],MOR,9176,246269,2006-2007,https://www.eliteprospects.com/player/246269/ryne-gove,ryne-gove,0.784,1.757,2.541,0.146,0.264,0.211,CCHL2
EOJBHL,Chad Galipeau,34.0,40.0,51.0,91.0,83.0,0.0,['RW'],MOR,9176,232309,2006-2007,https://www.eliteprospects.com/player/232309/chad-galipeau,chad-galipeau,1.176,1.5,2.676,0.219,0.226,0.223,CCHL2
EOJBHL,Justin Elliott,37.0,28.0,32.0,60.0,185.0,0.0,['F'],MOR,9176,639123,2006-2007,https://www.eliteprospects.com/player/639123/justin-elliott,justin-elliott,0.757,0.865,1.622,0.141,0.13,0.135,CCHL2
EOJBHL,Kyle Lagacé,30.0,31.0,27.0,58.0,54.0,0.0,['C'],MOR,9176,87503,2006-2007,https://www.eliteprospects.com/player/87503/kyle-lagace,kyle-lagace,1.033,0.9,1.933,0.192,0.135,0.161,CCHL2
EOJBHL,Chris Ayotte,19.0,19.0,27.0,46.0,59.0,0.0,['RW'],MOR,9176,39561,2006-2007,https://www.eliteprospects.com/player/39561/chris-ayotte,chris-ayotte,1.0,1.421,2.421,0.186,0.214,0.201,CCHL2
EOJBHL,Tyler Lafortune,28.0,19.0,5.0,24.0,58.0,0.0,['F'],MOR,9176,792912,2006-2007,https://www.eliteprospects.com/player/792912/tyler-lafortune,tyler-lafortune,0.679,0.179,0.857,0.126,0.027,0.071,CCHL2
EOJBHL,Eric O'Dell,40.0,28.0,20.0,48.0,45.0,0.0,['C'],OTT,6850,17515,2006-2007,https://www.eliteprospects.com/player/17515/eric-o-dell,eric-o-dell,0.7,0.5,1.2,0.25,0.15,0.196,CCHL2
EOJBHL,Corey Oliver,40.0,15.0,25.0,40.0,96.0,0.0,['LW'],OTT,6850,159291,2006-2007,https://www.eliteprospects.com/player/159291/corey-oliver,corey-oliver,0.375,0.625,1.0,0.134,0.188,0.163,CCHL2
EOJBHL,Paul Tremblay,39.0,13.0,23.0,36.0,88.0,0.0,['F'],OTT,6850,792903,2006-2007,https://www.eliteprospects.com/player/792903/paul-tremblay,paul-tremblay,0.333,0.59,0.923,0.119,0.177,0.151,CCHL2
EOJBHL,Craig Montgomery,32.0,12.0,20.0,32.0,56.0,0.0,['RW'],OTT,6850,147985,2006-2007,https://www.eliteprospects.com/player/147985/craig-montgomery,craig-montgomery,0.375,0.625,1.0,0.134,0.188,0.163,CCHL2
EOJBHL,Harley Paterson,40.0,14.0,10.0,24.0,30.0,0.0,['F'],OTT,6850,792904,2006-2007,https://www.eliteprospects.com/player/792904/harley-paterson,harley-paterson,0.35,0.25,0.6,0.125,0.075,0.098,CCHL2
EOJBHL,Adam Skube,32.0,13.0,10.0,23.0,26.0,0.0,['F'],OTT,6850,639333,2006-2007,https://www.eliteprospects.com/player/639333/adam-skube,adam-skube,0.406,0.312,0.719,0.145,0.094,0.117,CCHL2
EOJBHL,Neal Ross,25.0,7.0,5.0,12.0,66.0,0.0,['LW'],OTT,6850,249207,2006-2007,https://www.eliteprospects.com/player/249207/neal-ross,neal-ross,0.28,0.2,0.48,0.1,0.06,0.078,CCHL2
EOJBHL,Tyler Townsend,9.0,2.0,5.0,7.0,48.0,0.0,['D'],OTT,6850,43355,2006-2007,https://www.eliteprospects.com/player/43355/tyler-townsend,tyler-townsend,0.222,0.556,0.778,0.079,0.167,0.127,CCHL2
EOJBHL,Jake Sinclair,31.0,2.0,5.0,7.0,75.0,0.0,['F'],OTT,6850,128845,2006-2007,https://www.eliteprospects.com/player/128845/jake-sinclair,jake-sinclair,0.065,0.161,0.226,0.023,0.049,0.037,CCHL2
EOJBHL,Roberto Caparelli,17.0,4.0,2.0,6.0,6.0,0.0,['RW'],OTT,6850,77978,2006-2007,https://www.eliteprospects.com/player/77978/roberto-caparelli,roberto-caparelli,0.235,0.118,0.353,0.084,0.035,0.058,CCHL2
EOJBHL,Joel Cleroux,16.0,1.0,3.0,4.0,32.0,0.0,['D'],OTT,6850,195329,2006-2007,https://www.eliteprospects.com/player/195329/joel-cleroux,joel-cleroux,0.062,0.188,0.25,0.022,0.056,0.041,CCHL2
EOJBHL,Rene Lamoureux,16.0,1.0,2.0,3.0,29.0,0.0,['D'],OTT,6850,78057,2006-2007,https://www.eliteprospects.com/player/78057/rene-lamoureux,rene-lamoureux,0.062,0.125,0.188,0.022,0.038,0.031,CCHL2
EOJBHL,G.I. Main,27.0,0.0,3.0,3.0,80.0,0.0,['D'],OTT,6850,55115,2006-2007,https://www.eliteprospects.com/player/55115/g.i.-main,g.i.-main,0.0,0.111,0.111,0.0,0.033,0.018,CCHL2
EOJBHL,Fred McDougall,34.0,15.0,25.0,40.0,61.0,0.0,['F'],PER,6846,792916,2006-2007,https://www.eliteprospects.com/player/792916/fred-mcdougall,fred-mcdougall,0.441,0.735,1.176,0.682,0.625,0.645,CCHL2
EOJBHL,Nevan Sullivan,30.0,7.0,15.0,22.0,71.0,0.0,['D'],PER,6846,639387,2006-2007,https://www.eliteprospects.com/player/639387/nevan-sullivan,nevan-sullivan,0.233,0.5,0.733,0.361,0.425,0.402,CCHL2
EOJBHL,Tyson Allard,37.0,27.0,35.0,62.0,77.0,0.0,['F'],REN,6434,424134,2006-2007,https://www.eliteprospects.com/player/424134/tyson-allard,tyson-allard,0.73,0.946,1.676,0.486,0.526,0.508,CCHL2
EOJBHL,Kurtis Godin,40.0,24.0,31.0,55.0,116.0,0.0,['F'],REN,6434,792914,2006-2007,https://www.eliteprospects.com/player/792914/kurtis-godin,kurtis-godin,0.6,0.775,1.375,0.4,0.431,0.417,CCHL2
EOJBHL,Jimmy MacMillan,40.0,9.0,6.0,15.0,14.0,0.0,['F'],REN,6434,792889,2006-2007,https://www.eliteprospects.com/player/792889/jimmy-macmillan,jimmy-macmillan,0.225,0.15,0.375,0.15,0.083,0.114,CCHL2
EOJBHL,Ryan Rees,40.0,28.0,27.0,55.0,68.0,0.0,['F'],SHA,6344,792909,2006-2007,https://www.eliteprospects.com/player/792909/ryan-rees,ryan-rees,0.7,0.675,1.375,0.378,0.241,0.296,CCHL2
EOJBHL,David Lazenby,37.0,9.0,26.0,35.0,79.0,0.0,['D'],SHA,6344,18818,2006-2007,https://www.eliteprospects.com/player/18818/david-lazenby,david-lazenby,0.243,0.703,0.946,0.131,0.251,0.203,CCHL2
EOJBHL,Shane Powell,38.0,15.0,16.0,31.0,60.0,0.0,['F'],SHA,6344,287026,2006-2007,https://www.eliteprospects.com/player/287026/shane-powell,shane-powell,0.395,0.421,0.816,0.213,0.15,0.175,CCHL2
EOJBHL,John Deavy,17.0,11.0,12.0,23.0,32.0,0.0,['LW'],SHA,6344,792911,2006-2007,https://www.eliteprospects.com/player/792911/john-deavy,john-deavy,0.647,0.706,1.353,0.35,0.252,0.291,CCHL2
EOJBHL,Yancey Thusky,37.0,3.0,18.0,21.0,46.0,0.0,['F'],SHA,6344,158601,2006-2007,https://www.eliteprospects.com/player/158601/yancey-thusky,yancey-thusky,0.081,0.486,0.568,0.044,0.174,0.122,CCHL2
EOJBHL,Alexandre Taschereau,34.0,8.0,11.0,19.0,253.0,0.0,['F'],SHA,6344,294996,2006-2007,https://www.eliteprospects.com/player/294996/alexandre-taschereau,alexandre-taschereau,0.235,0.324,0.559,0.127,0.116,0.12,CCHL2
EOJBHL,Darcy Findlay,2.0,0.0,2.0,2.0,4.0,0.0,['RW'],SHA,6344,39238,2006-2007,https://www.eliteprospects.com/player/39238/darcy-findlay,darcy-findlay,0.0,1.0,1.0,0.0,0.357,0.215,CCHL2
EOJBHL,Shane Ramsay,42.0,9.0,20.0,29.0,70.0,0.0,['C'],SOU,24543,78061,2006-2007,https://www.eliteprospects.com/player/78061/shane-ramsay,shane-ramsay,0.214,0.476,0.69,0.429,0.526,0.492,CCHL2
EOJBHL,Alex Boak,28.0,12.0,13.0,25.0,70.0,0.0,['D'],SOU,24543,77838,2006-2007,https://www.eliteprospects.com/player/77838/alex-boak,alex-boak,0.429,0.464,0.893,0.857,0.513,0.636,CCHL2
EOJBHL,Justin Gaudreault,20.0,0.0,5.0,5.0,60.0,0.0,['D'],SOU,24543,335535,2006-2007,https://www.eliteprospects.com/player/335535/justin-gaudreault,justin-gaudreault,0.0,0.25,0.25,0.0,0.276,0.178,CCHL2
EOJBHL,Andrew Dilworth,37.0,34.0,34.0,68.0,90.0,0.0,['F'],SOU,7155,639132,2006-2007,https://www.eliteprospects.com/player/639132/andrew-dilworth,andrew-dilworth,0.919,0.919,1.838,0.25,0.161,0.196,CCHL2
EOJBHL,Ryne Gulliver,40.0,16.0,52.0,68.0,26.0,0.0,['F'],SOU,7155,759121,2006-2007,https://www.eliteprospects.com/player/759121/ryne-gulliver,ryne-gulliver,0.4,1.3,1.7,0.109,0.227,0.181,CCHL2
EOJBHL,Corey Thibaudeau,36.0,21.0,36.0,57.0,143.0,0.0,['RW'],SOU,7155,681201,2006-2007,https://www.eliteprospects.com/player/681201/corey-thibaudeau,corey-thibaudeau,0.583,1.0,1.583,0.159,0.175,0.168,CCHL2
EOJBHL,Kevin Creppin,35.0,15.0,36.0,51.0,20.0,0.0,['F'],SOU,7155,792930,2006-2007,https://www.eliteprospects.com/player/792930/kevin-creppin,kevin-creppin,0.429,1.029,1.457,0.117,0.18,0.155,CCHL2
EOJBHL,Corey Hume,40.0,25.0,22.0,47.0,42.0,0.0,['LW'],SOU,7155,249186,2006-2007,https://www.eliteprospects.com/player/249186/corey-hume,corey-hume,0.625,0.55,1.175,0.17,0.096,0.125,CCHL2
EOJBHL,Nick Gianetto,40.0,20.0,20.0,40.0,35.0,0.0,['F'],SOU,7155,792895,2006-2007,https://www.eliteprospects.com/player/792895/nick-gianetto,nick-gianetto,0.5,0.5,1.0,0.136,0.087,0.106,CCHL2
EOJBHL,Conor McVeigh,9.0,6.0,10.0,16.0,47.0,0.0,['F'],SOU,7155,639477,2006-2007,https://www.eliteprospects.com/player/639477/conor-mcveigh,conor-mcveigh,0.667,1.111,1.778,0.181,0.194,0.189,CCHL2
EOJBHL,Dan King,15.0,7.0,8.0,15.0,30.0,0.0,['LW'],SOU,7155,639131,2006-2007,https://www.eliteprospects.com/player/639131/dan-king,dan-king,0.467,0.533,1.0,0.127,0.093,0.106,CCHL2
EOJBHL,Tyler Roy,33.0,2.0,11.0,13.0,238.0,0.0,['D'],SOU,7155,595920,2006-2007,https://www.eliteprospects.com/player/595920/tyler-roy,tyler-roy,0.061,0.333,0.394,0.016,0.058,0.042,CCHL2
EOJBHL,David Shaw,15.0,1.0,0.0,1.0,18.0,0.0,['D'],SOU,7155,249098,2006-2007,https://www.eliteprospects.com/player/249098/david-shaw,david-shaw,0.067,0.0,0.067,0.018,0.0,0.007,CCHL2
EOJBHL,Brent Boschman,39.0,22.0,53.0,75.0,44.0,0.0,['C'],STI,6849,126157,2006-2007,https://www.eliteprospects.com/player/126157/brent-boschman,brent-boschman,0.564,1.359,1.923,0.158,0.247,0.212,CCHL2
EOJBHL,Ryan Carisse,35.0,26.0,37.0,63.0,141.0,0.0,['F'],STI,6849,639134,2006-2007,https://www.eliteprospects.com/player/639134/ryan-carisse,ryan-carisse,0.743,1.057,1.8,0.208,0.192,0.198,CCHL2
EOJBHL,Michael Moreau,38.0,17.0,34.0,51.0,28.0,0.0,['C'],STI,6849,78176,2006-2007,https://www.eliteprospects.com/player/78176/michael-moreau,michael-moreau,0.447,0.895,1.342,0.126,0.162,0.148,CCHL2
EOJBHL,Ryan Tremblay,33.0,23.0,19.0,42.0,36.0,0.0,['LW'],STI,6849,109614,2006-2007,https://www.eliteprospects.com/player/109614/ryan-tremblay,ryan-tremblay,0.697,0.576,1.273,0.196,0.104,0.14,CCHL2
EOJBHL,Eric Peace,25.0,18.0,19.0,37.0,47.0,0.0,['F'],STI,6849,639135,2006-2007,https://www.eliteprospects.com/player/639135/eric-peace,eric-peace,0.72,0.76,1.48,0.202,0.138,0.163,CCHL2
