season_stage,player,gp,gaa,svp,team,teamid,playerid,year,url,shortname,league
EOJHL,Aaron West,5,5.88,0.84,WES,9701,369264,2014-2015,https://www.eliteprospects.com/player/369264/aaron-west,aaron-west,CCHL2
EOJHL,Dylan BrindAmour,7,2.11,0.938,WIN,5867,78075,2014-2015,https://www.eliteprospects.com/player/78075/dylan-brindamour,dylan-brindamour,CCHL2
EOJHL,Brandon Lowry,29,4.12,0.884,WIN,5867,333041,2014-2015,https://www.eliteprospects.com/player/333041/brandon-lowry,brandon-lowry,CCHL2
EOJHL,Leif Hertz,5,4.04,0.865,WIN,5867,245215,2014-2015,https://www.eliteprospects.com/player/245215/leif-hertz,leif-hertz,CCHL2
EOJHL,Daylon Courchene,2,7.26,0.8240000000000001,WIN,5867,268724,2014-2015,https://www.eliteprospects.com/player/268724/daylon-courchene,daylon-courchene,CCHL2
Regular Season,Nicholas Campbell,29,3.43,0.8959999999999999,ALE,6623,299470,2015-2016,https://www.eliteprospects.com/player/299470/nicholas-campbell,nicholas-campbell,CCHL2
Regular Season,Cole Skinner,1,2.92,0.893,ALE,6623,130192,2015-2016,https://www.eliteprospects.com/player/130192/cole-skinner,cole-skinner,CCHL2
Regular Season,Georgis Rentopoulos,10,3.78,0.884,ALE,6623,342890,2015-2016,https://www.eliteprospects.com/player/342890/georgis-rentopoulos,georgis-rentopoulos,CCHL2
Regular Season,James Hack,14,4.06,0.883,ALE,6623,273002,2015-2016,https://www.eliteprospects.com/player/273002/james-hack,james-hack,CCHL2
Regular Season,Angus McRae,0,0.0,0.0,ALE,6623,401682,2015-2016,https://www.eliteprospects.com/player/401682/angus-mcrae,angus-mcrae,CCHL2
Regular Season,Peter Brooks,12,2.54,0.9259999999999999,ARN,6848,269316,2015-2016,https://www.eliteprospects.com/player/269316/peter-brooks,peter-brooks,CCHL2
Regular Season,Matthew Dods,25,4.43,0.888,ARN,6848,251680,2015-2016,https://www.eliteprospects.com/player/251680/matthew-dods,matthew-dods,CCHL2
Regular Season,Patrick Kealey,11,5.03,0.853,ARN,6848,254451,2015-2016,https://www.eliteprospects.com/player/254451/patrick-kealey,patrick-kealey,CCHL2
Regular Season,Nick Quade,2,9.0,0.795,ARN,6848,400153,2015-2016,https://www.eliteprospects.com/player/400153/nick-quade,nick-quade,CCHL2
Regular Season,Matteo Scapillati,0,0.0,0.0,ARN,6848,367124,2015-2016,https://www.eliteprospects.com/player/367124/matteo-scapillati,matteo-scapillati,CCHL2
Regular Season,Brennan Kitchen,30,3.23,0.91,ATH,3518,269342,2015-2016,https://www.eliteprospects.com/player/269342/brennan-kitchen,brennan-kitchen,CCHL2
Regular Season,Alexandre Daley,7,4.01,0.877,ATH,3518,106159,2015-2016,https://www.eliteprospects.com/player/106159/alexandre-daley,alexandre-daley,CCHL2
Regular Season,Nathan Peters,11,4.09,0.8420000000000001,ATH,3518,127500,2015-2016,https://www.eliteprospects.com/player/127500/nathan-peters,nathan-peters,CCHL2
Regular Season,Parker Jelly,0,0.0,0.0,ATH,3518,400426,2015-2016,https://www.eliteprospects.com/player/400426/parker-jelly,parker-jelly,CCHL2
Regular Season,Nick Nadeau,0,0.0,0.0,ATH,3518,400424,2015-2016,https://www.eliteprospects.com/player/400424/nick-nadeau,nick-nadeau,CCHL2
Regular Season,Kyle Herbison,2,4.55,0.88,BRO,5683,299569,2015-2016,https://www.eliteprospects.com/player/299569/kyle-herbison,kyle-herbison,CCHL2
Regular Season,Chad Melbourne,6,4.21,0.872,BRO,5683,369085,2015-2016,https://www.eliteprospects.com/player/369085/chad-melbourne,chad-melbourne,CCHL2
Regular Season,Alex Benetos,27,5.23,0.863,BRO,5683,352111,2015-2016,https://www.eliteprospects.com/player/352111/alex-benetos,alex-benetos,CCHL2
Regular Season,Raffaele Izzo,17,6.71,0.861,BRO,5683,254641,2015-2016,https://www.eliteprospects.com/player/254641/raffaele-izzo,raffaele-izzo,CCHL2
Regular Season,Cole McCaugherty,0,0.0,0.0,BRO,5683,410936,2015-2016,https://www.eliteprospects.com/player/410936/cole-mccaugherty,cole-mccaugherty,CCHL2
Regular Season,Gianmarco De Meis,31,2.43,0.919,CAS,6354,78271,2015-2016,https://www.eliteprospects.com/player/78271/gianmarco-de-meis,gianmarco-de-meis,CCHL2
Regular Season,Reilly Tondreau,15,2.92,0.895,CAS,6354,249515,2015-2016,https://www.eliteprospects.com/player/249515/reilly-tondreau,reilly-tondreau,CCHL2
Regular Season,Jean-Marc Brisson,1,10.87,0.7140000000000001,CAS,6354,400399,2015-2016,https://www.eliteprospects.com/player/400399/jean-marc-brisson,jean-marc-brisson,CCHL2
Regular Season,Cedrick Andree,0,0.0,0.0,CAS,6354,317609,2015-2016,https://www.eliteprospects.com/player/317609/cedrick-andree,cedrick-andree,CCHL2
Regular Season,Miguel Laroche,0,0.0,0.0,CAS,6354,168844,2015-2016,https://www.eliteprospects.com/player/168844/miguel-laroche,miguel-laroche,CCHL2
Regular Season,Gabriel Laplante,0,0.0,0.0,CAS,6354,286943,2015-2016,https://www.eliteprospects.com/player/286943/gabriel-laplante,gabriel-laplante,CCHL2
Regular Season,Cory Garrow,19,4.07,0.8690000000000001,CHA,6851,292332,2015-2016,https://www.eliteprospects.com/player/292332/cory-garrow,cory-garrow,CCHL2
Regular Season,Aaron Cathcart-McKinnon,17,4.56,0.861,CHA,6851,365924,2015-2016,https://www.eliteprospects.com/player/365924/aaron-cathcart-mckinnon,aaron-cathcart-mckinnon,CCHL2
Regular Season,Alex Horawski,9,4.93,0.8590000000000001,CHA,6851,290765,2015-2016,https://www.eliteprospects.com/player/290765/alex-horawski,alex-horawski,CCHL2
Regular Season,Keiran Weir,2,4.0,0.83,CHA,6851,369202,2015-2016,https://www.eliteprospects.com/player/369202/keiran-weir,keiran-weir,CCHL2
Regular Season,Charles Grimard,1,9.58,0.7829999999999999,CHA,6851,256596,2015-2016,https://www.eliteprospects.com/player/256596/charles-grimard,charles-grimard,CCHL2
Regular Season,Dakota Sinclair,1,12.0,0.677,CHA,6851,360740,2015-2016,https://www.eliteprospects.com/player/360740/dakota-sinclair,dakota-sinclair,CCHL2
Regular Season,Craig Grant,0,0.0,0.0,CHA,6851,355020,2015-2016,https://www.eliteprospects.com/player/355020/craig-grant,craig-grant,CCHL2
Regular Season,Ryan McLaughlin,35,4.33,0.887,CLA,24541,117939,2015-2016,https://www.eliteprospects.com/player/117939/ryan-mclaughlin,ryan-mclaughlin,CCHL2
Regular Season,Miguel Daoust,16,4.89,0.872,CLA,24541,400374,2015-2016,https://www.eliteprospects.com/player/400374/miguel-daoust,miguel-daoust,CCHL2
Regular Season,Stéphane Dumoulin,0,0.0,0.0,CLA,24541,400375,2015-2016,https://www.eliteprospects.com/player/400375/stephane-dumoulin,stephane-dumoulin,CCHL2
Regular Season,Zachary Guindon,0,0.0,0.0,CLA,24541,400376,2015-2016,https://www.eliteprospects.com/player/400376/zachary-guindon,zachary-guindon,CCHL2
Regular Season,Anthony Salahor,20,3.49,0.9009999999999999,MET,6310,262546,2015-2016,https://www.eliteprospects.com/player/262546/anthony-salahor,anthony-salahor,CCHL2
Regular Season,Kenneth Nichol,16,3.83,0.8959999999999999,MET,6310,285916,2015-2016,https://www.eliteprospects.com/player/285916/kenneth-nichol,kenneth-nichol,CCHL2
Regular Season,Nathan Peters,14,3.77,0.893,MET,6310,127500,2015-2016,https://www.eliteprospects.com/player/127500/nathan-peters,nathan-peters,CCHL2
Regular Season,Conor Lahey,2,3.78,0.878,MET,6310,400394,2015-2016,https://www.eliteprospects.com/player/400394/conor-lahey,conor-lahey,CCHL2
Regular Season,Brent Pledge-Dickson,0,0.0,0.0,MET,6310,325950,2015-2016,https://www.eliteprospects.com/player/325950/brent-pledge-dickson,brent-pledge-dickson,CCHL2
Regular Season,Jean-Philippe Tourigny,1,4.33,0.9329999999999999,OTT,7155,398032,2015-2016,https://www.eliteprospects.com/player/398032/jean-philippe-tourigny,jean-philippe-tourigny,CCHL2
Regular Season,Jordan Vachon,21,4.25,0.8909999999999999,OTT,7155,207918,2015-2016,https://www.eliteprospects.com/player/207918/jordan-vachon,jordan-vachon,CCHL2
Regular Season,Lee Spurgeon,22,4.73,0.878,OTT,7155,298141,2015-2016,https://www.eliteprospects.com/player/298141/lee-spurgeon,lee-spurgeon,CCHL2
Regular Season,Aidan Ethier,6,3.4,0.872,OTT,7155,254394,2015-2016,https://www.eliteprospects.com/player/254394/aidan-ethier,aidan-ethier,CCHL2
Regular Season,Austin Cain,20,3.06,0.903,OTT,6850,286240,2015-2016,https://www.eliteprospects.com/player/286240/austin-cain,austin-cain,CCHL2
Regular Season,Nicholas Macina,17,3.41,0.8909999999999999,OTT,6850,254135,2015-2016,https://www.eliteprospects.com/player/254135/nicholas-macina,nicholas-macina,CCHL2
Regular Season,Cory Garrow,12,4.54,0.88,OTT,6850,292332,2015-2016,https://www.eliteprospects.com/player/292332/cory-garrow,cory-garrow,CCHL2
Regular Season,Cameron Scott,1,1.0,0.958,PER,6846,354996,2015-2016,https://www.eliteprospects.com/player/354996/cameron-scott,cameron-scott,CCHL2
Regular Season,Kevan Dumouchel,21,2.36,0.905,PER,6846,206862,2015-2016,https://www.eliteprospects.com/player/206862/kevan-dumouchel,kevan-dumouchel,CCHL2
Regular Season,Jonathan Peacock,25,2.85,0.902,PER,6846,269352,2015-2016,https://www.eliteprospects.com/player/269352/jonathan-peacock,jonathan-peacock,CCHL2
Regular Season,Jarrett Pitt,31,4.27,0.8740000000000001,PRE,24543,97722,2015-2016,https://www.eliteprospects.com/player/97722/jarrett-pitt,jarrett-pitt,CCHL2
Regular Season,Chad Melbourne,14,4.65,0.867,PRE,24543,369085,2015-2016,https://www.eliteprospects.com/player/369085/chad-melbourne,chad-melbourne,CCHL2
Regular Season,Spenser Ross,1,7.12,0.778,PRE,24543,400414,2015-2016,https://www.eliteprospects.com/player/400414/spenser-ross,spenser-ross,CCHL2
Regular Season,Callum Bolland,2,8.35,0.774,PRE,24543,400413,2015-2016,https://www.eliteprospects.com/player/400413/callum-bolland,callum-bolland,CCHL2
Regular Season,John-Luke Prystayko,0,0.0,0.0,PRE,24543,405517,2015-2016,https://www.eliteprospects.com/player/405517/john-luke-prystayko,john-luke-prystayko,CCHL2
Regular Season,Ryan Green,0,0.0,0.0,PRE,24543,302088,2015-2016,https://www.eliteprospects.com/player/302088/ryan-green,ryan-green,CCHL2
Regular Season,Charles Jensen,13,4.92,0.873,REN,6434,207888,2015-2016,https://www.eliteprospects.com/player/207888/charles-jensen,charles-jensen,CCHL2
Regular Season,Mackenzie Bruce,11,4.13,0.868,REN,6434,262547,2015-2016,https://www.eliteprospects.com/player/262547/mackenzie-bruce,mackenzie-bruce,CCHL2
Regular Season,Aidan Ethier,17,4.31,0.858,REN,6434,254394,2015-2016,https://www.eliteprospects.com/player/254394/aidan-ethier,aidan-ethier,CCHL2
Regular Season,J.P. Peladeau,9,5.71,0.8320000000000001,REN,6434,299698,2015-2016,https://www.eliteprospects.com/player/299698/j.p.-peladeau,j.p.-peladeau,CCHL2
Regular Season,Cameron Iob,0,0.0,0.0,REN,6434,299486,2015-2016,https://www.eliteprospects.com/player/299486/cameron-iob,cameron-iob,CCHL2
Regular Season,Patrick Steski,5,3.2,0.9109999999999999,STI,6849,269315,2015-2016,https://www.eliteprospects.com/player/269315/patrick-steski,patrick-steski,CCHL2
Regular Season,Connor Ellis,28,3.51,0.9079999999999999,STI,6849,367524,2015-2016,https://www.eliteprospects.com/player/367524/connor-ellis,connor-ellis,CCHL2
Regular Season,Spyros Koskinas,14,4.2,0.878,STI,6849,273003,2015-2016,https://www.eliteprospects.com/player/273003/spyros-koskinas,spyros-koskinas,CCHL2
Regular Season,Alex Miotla,2,5.34,0.843,STI,6849,414440,2015-2016,https://www.eliteprospects.com/player/414440/alex-miotla,alex-miotla,CCHL2
Regular Season,Bennett Oxborough,1,11.99,0.7929999999999999,STI,6849,400145,2015-2016,https://www.eliteprospects.com/player/400145/bennett-oxborough,bennett-oxborough,CCHL2
Regular Season,Dyllan Lubbesmeyer,1,1.0,0.958,WES,9701,340268,2015-2016,https://www.eliteprospects.com/player/340268/dyllan-lubbesmeyer,dyllan-lubbesmeyer,CCHL2
Regular Season,Michael Cullen,34,3.31,0.907,WES,9701,252861,2015-2016,https://www.eliteprospects.com/player/252861/michael-cullen,michael-cullen,CCHL2
Regular Season,Graeme Gemmill,10,3.25,0.88,WES,9701,261351,2015-2016,https://www.eliteprospects.com/player/261351/graeme-gemmill,graeme-gemmill,CCHL2
Regular Season,Aaron West,2,7.66,0.778,WES,9701,369264,2015-2016,https://www.eliteprospects.com/player/369264/aaron-west,aaron-west,CCHL2
Regular Season,Logan Gauthier,4,3.3,0.907,WIN,5867,251742,2015-2016,https://www.eliteprospects.com/player/251742/logan-gauthier,logan-gauthier,CCHL2
Regular Season,Brandon Lowry,32,4.27,0.8959999999999999,WIN,5867,333041,2015-2016,https://www.eliteprospects.com/player/333041/brandon-lowry,brandon-lowry,CCHL2
Regular Season,John Gilmer,10,4.68,0.85,WIN,5867,206894,2015-2016,https://www.eliteprospects.com/player/206894/john-gilmer,john-gilmer,CCHL2
Regular Season,Emil Lamontagne,1,6.0,0.833,WIN,5867,268869,2015-2016,https://www.eliteprospects.com/player/268869/emil-lamontagne,emil-lamontagne,CCHL2
Regular Season,Shane Rodney,0,0.0,0.0,WIN,5867,400389,2015-2016,https://www.eliteprospects.com/player/400389/shane-rodney,shane-rodney,CCHL2
Regular Season,Nicholas Rousseau,29,3.69,0.912,ALE,6623,299471,2016-2017,https://www.eliteprospects.com/player/299471/nicholas-rousseau,nicholas-rousseau,CCHL2
Regular Season,Drew Carle,25,4.0,0.89,ALE,6623,297019,2016-2017,https://www.eliteprospects.com/player/297019/drew-carle,drew-carle,CCHL2
Regular Season,Brennan Nadeau,0,0.0,0.0,ALE,6623,496551,2016-2017,https://www.eliteprospects.com/player/496551/brennan-nadeau,brennan-nadeau,CCHL2
Regular Season,Nick Quade,1,2.0,0.941,ARN,6848,400153,2016-2017,https://www.eliteprospects.com/player/400153/nick-quade,nick-quade,CCHL2
Regular Season,Anthony Salahor,22,3.06,0.9009999999999999,ARN,6848,262546,2016-2017,https://www.eliteprospects.com/player/262546/anthony-salahor,anthony-salahor,CCHL2
